Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,16,3610,953,321,240,449,8,2247,8676,3776,-45,7533,0
00:05,16,3624,954,320,240,442,8,2246,8535,3555,11,7645,0
00:10,16,3644,954,319,240,433,8,2246,8689,3506,7,7549,0
00:15,16,3665,954,319,240,432,8,2246,8738,3437,-8,7425,0
00:20,0,3630,954,320,240,429,7,2246,8708,3414,2,7394,0
00:25,0,3611,954,320,239,424,8,2246,8488,3384,-7,7480,0
00:30,0,3598,955,318,240,423,8,2247,8332,3372,-8,7561,0
00:35,0,3585,955,319,240,424,8,2247,8242,3369,-9,7490,0
00:40,0,3546,955,321,241,423,8,2246,8085,3381,0,7523,0
00:45,0,3535,956,319,240,424,8,2246,7995,3343,-20,7500,0
00:50,0,3490,955,320,241,425,8,2246,8031,3311,-26,7435,0
00:55,0,3481,956,320,240,424,8,2246,7961,3229,-17,7388,0
01:00,0,3461,957,322,240,425,8,2246,7909,3099,-20,7382,0
01:05,0,3467,957,321,240,425,8,2246,7884,2902,-18,7515,0
01:10,0,3487,958,320,241,424,7,2248,7896,2739,-26,7565,0
01:15,0,3481,957,318,241,424,7,2247,7910,2719,-24,7489,0
01:20,0,3460,958,319,240,424,7,2248,7812,2735,-24,7456,0
01:25,0,3439,958,317,241,422,7,2248,7744,2707,-25,7406,0
01:30,0,3405,958,318,241,422,7,2248,7735,2674,-20,7387,0
01:35,0,3379,958,318,241,421,7,2248,7703,2705,-16,7251,0
01:40,0,3344,958,320,240,420,7,2249,7665,2714,-3,7132,0
01:45,0,3299,959,319,240,421,7,2247,7641,2734,-1,7055,0
01:50,0,3239,958,322,240,420,7,2248,7621,2738,7,6988,0
01:55,0,3202,959,319,240,420,7,2248,7510,2719,7,7044,0
02:00,0,3178,959,321,239,420,7,2249,7443,2749,3,7041,0
02:05,0,3174,959,320,240,421,7,2248,7235,2834,10,7106,0
02:10,0,3157,959,320,240,420,7,2249,7009,2870,43,7196,0
02:15,0,3132,959,319,239,421,7,2250,6898,2912,-1,7214,0
02:20,0,3079,959,319,240,419,7,2249,6823,2909,0,7227,0
02:25,0,3024,959,322,240,419,7,2251,6795,2897,-14,7237,0
02:30,0,2999,959,321,240,419,7,2251,6745,2873,-28,7277,0
02:35,0,2968,959,320,240,418,7,2251,6712,2864,-24,7296,0
02:40,0,2976,959,320,240,418,7,2250,6631,2873,-2,7254,0
02:45,0,2979,959,321,240,419,7,2251,6528,2870,0,7216,0
02:50,0,2974,959,322,241,419,7,2251,6584,2793,-7,7266,0
02:55,0,2961,959,324,241,419,7,2251,6576,2785,-22,7280,0
03:00,0,2948,959,323,241,419,7,2251,6522,2729,-21,7307,0
03:05,0,2933,959,325,241,419,7,2251,6510,2700,0,7316,0
03:10,0,2933,959,322,240,420,7,2250,6405,2703,-25,7350,0
03:15,0,2937,959,321,240,420,7,2251,6322,2672,-24,7400,0
03:20,0,2937,957,324,240,420,7,2250,6228,2656,-12,7396,0
03:25,0,2932,958,323,241,421,7,2250,6173,2667,-3,7389,0
03:30,0,2950,957,322,240,421,7,2251,6144,2714,0,7311,0
03:35,0,2957,958,323,240,421,7,2251,6121,2734,-2,7257,0
03:40,0,2988,958,324,241,421,7,2251,6069,2745,-13,7208,0
03:45,0,3012,959,323,240,422,7,2251,6050,2732,-15,7203,0
03:50,0,3024,959,322,241,421,7,2251,6053,2726,-13,7196,0
03:55,0,3003,959,323,241,421,7,2250,6072,2678,0,7196,0
04:00,0,3002,959,322,240,421,7,2251,5991,2729,-9,7197,0
04:05,0,2998,959,322,240,421,6,2251,5884,2767,-3,7248,0
04:10,0,3001,958,324,240,419,7,2250,5850,2794,0,7234,0
04:15,0,3004,959,323,240,420,7,2250,5821,2793,-6,7267,0
04:20,0,3013,960,321,240,419,6,2250,5739,2814,0,7259,0
04:25,0,3017,960,316,240,415,7,2251,5731,2818,-5,7237,0
04:30,0,3035,960,317,241,414,7,2251,5752,2770,-18,7267,0
04:35,0,3028,960,319,240,414,6,2251,5809,2753,-13,7222,0
04:40,0,3013,960,320,241,414,7,2252,5805,2772,-7,7246,0
04:45,0,2990,960,317,241,414,7,2253,5791,2765,-10,7282,0
04:50,0,2986,960,318,241,413,7,2252,5760,2767,-10,7282,0
04:55,0,2988,961,319,240,414,7,2253,5740,2754,-13,7363,0
05:00,0,2966,963,318,240,415,7,2252,5657,2759,-17,7507,0
05:05,0,2963,963,321,240,416,7,2253,5453,2927,0,7633,0
05:10,0,2972,961,325,241,422,7,2253,5265,3009,0,7742,0
05:15,0,2952,961,326,240,446,7,2253,5288,3033,0,7739,0
05:20,0,2937,961,325,240,450,7,2254,5296,3029,0,7761,0
05:25,0,2910,961,326,241,450,6,2254,5298,3061,0,7758,0
05:30,0,2886,955,329,241,450,7,2254,5289,3069,0,7773,0
05:35,0,2891,961,332,240,449,7,2254,5267,3071,0,7817,0
05:40,0,2902,961,332,240,440,7,2253,5243,3073,0,7887,0
05:45,0,2879,961,335,240,440,7,2254,5255,3074,0,7911,0
05:50,0,2863,960,338,240,439,7,2255,5264,3045,0,7942,0
05:55,0,2830,959,337,241,440,7,2255,5244,3025,-2,8036,0
06:00,0,2814,960,339,241,440,7,2255,5243,3028,-10,8159,0
06:05,0,2773,959,342,240,439,7,2255,5244,3115,0,8287,0
06:10,0,2734,960,345,240,440,7,2254,5053,3145,0,8545,0
06:15,0,2681,959,348,240,440,7,2255,5019,3155,0,8605,0
06:20,0,2656,959,349,240,440,7,2255,4927,3173,0,8633,0
06:25,29,2662,960,349,240,441,7,2255,4833,3173,0,8626,0
06:30,112,2646,960,349,240,441,7,2256,4847,3152,-5,8537,0
06:35,238,2645,959,348,240,442,7,2256,4862,3124,-12,8454,0
06:40,408,2663,960,349,240,442,7,2255,4848,3100,-28,8269,0
