Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
03:45,-26,830,757,328,218,271,17,1105,10181,2225,-5,5747,0
03:50,-26,830,757,327,217,271,17,1105,10250,2212,-5,5726,0
03:55,-26,851,757,328,217,272,17,1105,10339,2203,-27,5681,0
04:00,-27,871,757,328,217,271,15,1105,10234,2096,-40,5928,0
04:05,-27,896,757,310,217,270,16,1105,10183,1997,-23,6138,0
04:10,-26,897,757,332,217,270,15,1105,10172,1969,-17,6290,0
04:15,-26,897,756,332,218,270,16,1104,10044,1946,-14,6541,0
04:20,-27,888,757,333,218,270,16,1104,10033,2015,-6,6584,0
04:25,-27,905,756,318,218,271,16,1104,10054,2035,-6,6562,0
04:30,-27,927,756,332,218,271,16,1105,10113,2037,1,6513,0
04:35,-27,970,757,333,218,270,16,1105,10205,2077,-4,6458,0
04:40,-27,991,756,332,218,271,16,1105,10290,2160,1,6375,0
04:45,-27,988,756,331,218,271,16,1105,10387,2257,1,6332,0
04:50,-27,985,756,333,218,270,16,1105,10392,2297,1,6336,0
04:55,-27,986,756,336,218,271,16,1105,10391,2302,1,6415,0
05:00,-27,988,756,338,218,271,16,1105,10444,2266,-4,6520,0
05:05,-27,996,756,340,218,270,16,1104,10558,2403,-23,6629,0
05:10,-27,1006,755,340,218,271,16,1105,10450,2421,0,6883,0
05:15,-27,1005,756,327,218,285,16,1105,10371,2439,0,7077,0
05:20,-27,995,756,342,217,286,16,1106,10488,2464,0,7106,0
05:25,-27,991,755,344,217,284,16,1106,10667,2483,0,7005,0
05:30,-27,998,752,344,217,282,16,1106,10901,2594,-18,6813,0
05:35,-27,1007,752,328,217,282,16,1107,10980,2638,-1,6808,0
05:40,-27,1020,750,342,217,282,17,1106,11136,2780,0,6731,0
05:45,-27,1034,746,341,217,282,16,1107,11204,2865,-8,6635,0
05:50,-27,1046,747,340,217,282,16,1106,11354,2932,-7,6615,0
05:55,-28,1043,747,340,217,282,16,1107,11323,2921,-33,6820,0
06:00,-28,1065,750,343,217,283,16,1107,11428,2845,-67,7088,0
06:05,-28,1063,750,324,218,284,15,1106,11713,2868,-63,7325,0
06:10,-28,1066,750,350,218,284,14,1107,11690,2855,6,7549,0
06:15,-28,1089,749,352,218,284,14,1107,11797,2707,14,7821,0
06:20,-28,1089,752,350,217,284,14,1107,12268,2803,1,7630,0
06:25,-28,1078,752,338,217,284,15,1106,12238,2962,5,7659,0
06:30,-29,1045,753,352,218,283,14,1106,12276,3159,11,7637,0
06:35,-26,1033,753,351,218,281,15,1106,12363,3197,15,7681,0
06:40,-21,1040,753,349,219,281,14,1106,12431,3187,16,7805,0
06:45,-6,1049,753,335,218,282,14,1106,12549,3188,16,7824,0
06:50,25,1057,753,349,218,282,14,1106,12681,3186,16,7783,0
06:55,74,1062,753,353,218,284,14,1106,12773,3189,16,7752,0
07:00,163,1042,754,354,218,322,15,1107,12825,3193,16,7710,0
07:05,292,1006,754,339,219,320,14,1106,12783,3079,10,7916,0
07:10,455,987,753,353,218,302,15,1106,12856,2985,12,8065,0
07:15,645,985,753,353,218,301,15,1106,12761,2954,28,8062,0
07:20,859,985,754,331,217,300,15,1105,12699,2938,10,7987,0
07:25,1101,984,754,353,217,300,16,1106,12689,2852,-39,7852,0
07:30,1277,973,754,352,218,300,15,1106,12734,2753,-72,7776,0
07:35,1432,938,754,353,218,300,16,1106,12391,2806,-22,7925,0
07:40,1569,906,754,353,218,301,15,1105,12081,2996,6,7775,0
07:45,1821,868,754,353,218,301,15,1106,12009,2913,-33,7623,0
07:50,2053,859,754,354,216,301,15,1105,11924,2835,-50,7531,0
07:55,2302,892,755,353,216,300,15,1106,11846,2771,-37,7275,0
08:00,2608,895,756,353,217,300,15,1106,11773,2573,-11,7171,0
08:05,2916,898,755,353,217,287,15,1106,11792,2313,-2,7098,0
08:10,3300,880,756,353,217,283,16,1106,11894,2143,-16,6850,0
08:15,3531,857,755,354,217,283,15,1106,11646,2095,20,6876,0
08:20,3688,826,755,357,217,283,15,1106,11263,2176,90,6970,0
08:25,3940,743,755,355,217,284,15,1106,11003,2149,41,6985,0
08:30,4157,737,756,354,217,283,15,1106,11145,2134,-52,6786,0
08:35,4362,792,754,353,217,282,15,1106,11041,1959,-37,6648,0
08:40,4505,829,753,353,217,283,15,1106,11106,1866,-88,6503,0
08:45,4679,777,753,323,217,284,14,1117,11209,1819,-79,6343,0
08:50,5003,743,753,351,218,284,15,1105,10757,1762,-34,6380,0
08:55,5228,736,752,352,215,285,14,1105,10370,1832,-11,6339,0
09:00,5394,739,750,352,212,285,15,1106,10068,1818,8,6337,0
09:05,5640,747,749,353,210,289,14,1106,9896,1646,94,6250,0
09:10,5718,786,749,349,210,287,15,1106,9957,1468,96,6179,0
09:15,5845,849,749,343,211,257,14,1106,10079,1462,30,5975,0
09:20,5996,855,748,324,210,256,14,1106,10051,1404,-34,5919,0
09:25,6099,899,748,347,211,254,14,1106,10147,1343,-83,5771,0
09:30,6163,912,748,329,211,254,15,1106,10088,1282,-54,5645,0
09:35,6160,942,747,352,212,254,16,1106,9994,1311,1,5530,0
09:40,6191,991,748,353,211,253,16,1106,9948,1348,-2,5399,0
09:45,6434,1031,748,354,212,253,16,1106,9817,1263,-70,5313,0
09:50,6480,1060,748,353,212,253,16,1106,9847,1233,-33,5164,0
09:55,6609,1099,747,339,212,253,16,1107,9692,1277,-13,4992,0
10:00,6660,1109,747,331,212,253,15,1106,9745,1338,3,4622,0
10:05,6423,1111,748,350,213,249,16,1106,9823,1283,17,4750,0
10:10,6621,1111,748,350,212,247,15,1106,9940,1269,17,4461,0
10:15,6800,1143,747,325,212,247,15,1106,9838,1219,-18,4341,0
10:20,6909,1139,746,352,212,248,15,1106,9782,1198,-3,4274,0
10:25,6904,1131,747,354,212,249,15,1106,9760,1293,18,4162,0
10:30,6812,1141,749,355,211,249,15,1106,9651,1351,18,4089,0
10:35,6708,1153,748,328,211,250,15,1106,9694,1339,34,4149,0
10:40,6635,1159,749,355,213,250,16,1107,9735,1316,26,4041,0
10:45,6602,1118,748,354,212,250,16,1106,9760,1277,18,4061,0
10:50,6613,1112,747,357,213,250,15,1106,9729,1294,20,4003,0
10:55,6616,1089,748,341,214,246,15,1107,9715,1349,50,3955,0
11:00,6627,1055,747,354,215,247,15,1107,9555,1313,12,4037,0
11:05,6830,1142,748,353,215,245,15,1107,9530,1225,-73,3907,0
11:10,6985,1088,747,330,216,241,16,1106,9472,1088,-55,3890,0
11:15,6972,1127,747,354,216,245,17,1107,9503,1125,-48,3799,0
11:20,6935,1122,746,355,216,253,16,1107,9431,1169,8,3689,0
11:25,6911,1147,746,356,216,251,15,1106,9363,1184,-2,3650,0
11:30,6961,1146,746,330,217,251,14,1106,9347,1222,-2,3586,0
11:35,6952,1119,747,350,217,251,13,1107,9281,1294,-11,3586,0
11:40,6951,1117,747,349,216,250,13,1106,9294,1367,-6,3510,0
11:45,6884,1215,746,347,216,251,13,1107,9281,1328,-29,3445,0
11:50,6840,1239,746,322,217,250,13,1106,9338,1374,-18,3419,0
11:55,6752,1263,747,342,218,251,13,1106,9246,1385,-23,3456,0
12:00,6640,1266,746,341,218,252,14,1106,9254,1270,-30,3517,0
12:05,6385,1319,746,341,219,252,14,1106,9301,1229,-4,3616,0
12:10,6343,1341,747,340,219,259,13,1106,9299,1233,16,3676,0
12:15,6317,1365,747,342,217,260,13,1106,9224,1224,16,3684,0
12:20,6326,1390,748,342,217,263,13,1106,9149,1224,16,3697,0
12:25,6270,1391,747,338,218,264,13,1106,9175,1248,16,3715,0
12:30,6321,1414,746,338,219,265,13,1106,9189,1337,15,3540,0
12:35,6385,1483,748,336,219,264,13,1106,9068,1241,4,3712,0
12:40,6500,1497,747,336,219,264,13,1106,9127,1178,-3,3710,0
12:45,6594,1487,747,337,220,264,14,1106,9086,1197,-19,3709,0
12:50,6511,1502,747,339,219,264,13,1106,9035,1225,-2,3820,0
12:55,6274,1509,747,341,220,264,14,1106,9077,1272,52,3945,0
13:00,6151,1505,747,340,219,264,13,1107,9206,1349,70,3876,0
13:05,6176,1530,747,339,220,268,13,1106,9135,1388,53,3847,0
13:10,6153,1553,747,342,220,269,12,1106,9193,1425,-3,3795,0
13:15,5950,1553,747,327,220,274,13,1106,9276,1287,-2,4016,0
13:20,5805,1548,748,340,221,277,13,1106,9387,1216,20,4182,0
13:25,5679,1570,748,339,220,275,12,1106,9416,1178,-8,4379,0
13:30,5459,1524,748,339,220,275,13,1106,9519,1208,-2,4567,0
13:35,5173,1550,747,327,220,275,13,1106,9663,1253,28,4702,0
13:40,5030,1559,748,346,219,282,12,1106,9674,1285,-1,4757,0
13:45,5000,1593,747,348,221,282,12,1106,9612,1239,-10,4859,0
13:50,4908,1584,748,346,220,282,12,1106,9710,1202,-54,5048,0
13:55,4747,1647,749,347,220,282,13,1115,9683,1198,-4,5170,0
14:00,4646,1620,733,333,220,283,12,1120,9781,1267,-2,5169,0
14:05,4545,1587,735,334,219,283,13,1121,9958,1310,1,5124,0
14:10,4584,1636,736,320,220,283,13,1131,9989,1303,-96,5037,0
14:15,4375,1630,736,340,220,286,13,1139,10060,1271,-42,5247,0
14:20,4106,1635,735,338,220,292,14,1139,10135,1343,2,5280,0
14:25,3881,1635,736,341,219,292,14,1140,10177,1365,2,5489,0
14:30,3688,1639,740,322,219,292,13,1140,10214,1387,2,5662,0
14:35,3547,1629,744,347,219,291,12,1139,10333,1449,2,5752,0
14:40,3351,1613,744,348,220,291,12,1139,10471,1514,8,5733,0
14:45,3219,1532,744,350,220,291,13,1139,10692,1530,34,5689,0
14:50,3111,1465,744,331,220,289,13,1140,10854,1682,98,5595,0
14:55,3008,1423,741,353,219,289,12,1140,10953,1713,7,5646,0
15:00,2958,1423,737,352,219,289,12,1141,11087,1629,-39,5794,0
15:05,2827,1436,732,353,220,293,12,1140,11139,1837,-46,5864,0
15:10,2606,1408,732,352,219,304,12,1140,11059,1976,0,6064,0
15:15,2502,1371,732,351,220,298,12,1140,11117,2038,0,6156,0
15:20,2351,1378,733,354,220,299,12,1140,11180,2131,0,6250,0
15:25,2200,1394,734,338,220,299,13,1140,11126,2187,0,6405,0
15:30,2005,1392,735,353,213,301,12,1140,11375,2188,1,6438,0
15:35,1777,1406,737,340,208,300,12,1139,11635,2182,0,6482,0
15:40,1564,1399,740,355,208,300,12,1139,12030,2168,-4,6409,0
15:45,1352,1417,739,355,208,301,13,1139,12231,2136,-15,6493,0
15:50,1190,1419,741,355,208,302,13,1138,12530,2068,-23,6570,0
15:55,1007,1356,747,341,209,302,13,1139,12737,2097,-26,6710,0
16:00,831,1300,747,356,208,303,13,1139,12849,2205,-45,6904,0
16:05,659,1244,749,357,208,307,12,1140,12801,2636,-61,6877,0
16:10,493,1204,749,357,208,314,12,1139,12478,2639,-49,7368,0
16:15,339,1155,750,343,208,314,13,1139,12423,2746,-3,7681,0
16:20,207,1147,752,357,208,314,13,1139,12568,2977,-5,7590,0
16:25,124,1151,754,356,208,314,13,1140,12708,3113,-1,7608,0
16:30,55,1179,753,356,199,313,13,1140,12971,3170,0,7500,0
16:35,15,1198,755,354,190,311,12,1140,13738,3038,-30,7103,0
16:40,-4,1229,758,355,190,312,13,1140,14058,3099,-1,7198,0
16:45,-20,1253,758,353,189,313,13,1140,14029,3186,4,7220,0
16:50,-26,1316,757,354,189,313,13,1139,14398,3194,0,7091,0
16:55,-25,1368,744,354,190,318,13,1140,14718,3171,-11,7066,0
17:00,-25,1382,757,354,190,353,13,1140,14848,3170,-28,7270,0
17:05,-24,1432,757,324,191,354,13,1140,14550,3262,-13,7657,0
17:10,-23,1519,756,353,191,354,13,1140,14326,3391,-29,7963,0
17:15,-24,1580,757,353,189,355,13,1140,14198,3410,-22,8131,0
17:20,-23,1624,758,354,190,361,13,1140,14212,3393,25,8162,0
17:25,-23,1623,759,324,189,364,13,1140,14177,3458,43,8278,0
17:30,-23,1589,759,352,189,364,13,1140,14111,3539,44,8406,0
17:35,-23,1537,759,354,189,365,14,1139,14065,3567,41,8539,0
17:40,-23,1504,759,353,191,367,13,1140,14082,3586,36,8590,0
17:45,-23,1503,759,339,193,367,14,1140,14115,3633,34,8575,0
17:50,-23,1536,759,353,196,366,13,1140,14095,3645,34,8589,0
17:55,-22,1601,759,352,195,364,13,1140,14081,3660,33,8539,0
18:00,-23,1619,759,350,195,364,12,1140,14016,3645,31,8603,0
18:05,-22,1594,759,351,196,363,13,1139,13734,3640,26,8866,0
18:10,-22,1596,759,331,196,363,12,1139,13581,3620,41,8966,0
18:15,-22,1566,760,354,196,363,12,1139,13705,3608,21,8967,0
18:20,-22,1546,760,354,199,361,11,1140,13671,3612,5,8999,0
18:25,-22,1550,759,354,198,360,11,1140,13718,3609,7,8952,0
18:30,-23,1557,759,331,197,360,11,1140,13777,3613,3,8863,0
18:35,-23,1546,759,352,198,360,10,1139,13849,3610,0,8856,0
18:40,-23,1550,759,351,200,362,11,1140,13845,3608,0,8825,0
18:45,-22,1542,759,340,199,363,11,1139,13807,3602,-3,8831,0
18:50,-23,1522,759,333,200,365,12,1140,13823,3613,-4,8858,0
18:55,-23,1542,758,354,194,366,11,1139,13782,3607,-4,8821,0
19:00,-23,1526,755,353,191,366,12,1139,13834,3602,-4,8732,0
19:05,-22,1459,759,340,192,366,13,1139,13803,3650,25,8754,0
19:10,-22,1370,759,353,193,367,13,1138,13846,3696,41,8660,0
19:15,-22,1322,759,354,193,368,13,1138,13960,3727,37,8503,0
19:20,-23,1334,759,353,193,368,12,1138,14023,3691,9,8468,0
19:25,-23,1357,759,323,193,368,12,1139,14089,3681,6,8352,0
19:30,-22,1409,759,355,194,366,12,1140,14093,3633,-14,8325,0
19:35,-22,1377,759,353,193,366,12,1139,14109,3628,5,8281,0
19:40,-23,1391,759,353,193,363,11,1139,14062,3615,5,8279,0
19:45,-23,1445,759,341,193,362,11,1139,14029,3610,-1,8237,0
19:50,-23,1499,758,353,193,363,12,1140,13980,3596,0,8176,0
19:55,-23,1422,759,353,192,363,12,1139,13998,3569,4,8185,0
20:00,-23,1285,759,354,191,365,12,1140,13981,3506,10,8305,0
20:05,-22,1292,759,323,192,365,11,1140,13910,3468,1,8351,0
20:10,-22,1395,759,353,194,356,10,1140,13872,3437,0,8304,0
20:15,-23,1483,759,353,196,331,10,1140,13874,3418,-8,8217,0
20:20,-22,1459,759,352,198,325,11,1140,13915,3424,0,8136,0
20:25,-22,1351,759,352,200,324,11,1140,13875,3392,0,8233,0
20:30,-22,1276,758,311,202,325,11,1139,13854,3390,0,8257,0
20:35,-22,1281,759,350,202,324,11,1140,13752,3379,0,8285,0
20:40,-22,1330,759,331,202,324,11,1140,13697,3389,-6,8220,0
20:45,-22,1418,758,351,202,324,10,1140,13679,3314,-22,8148,0
20:50,-23,1526,758,353,202,324,11,1140,13632,3246,-46,8046,0
20:55,-23,1606,758,354,204,323,11,1140,13561,3163,-41,8000,0
21:00,-23,1551,758,333,206,324,11,1140,13568,3088,-1,7942,0
21:05,-23,1454,757,355,207,324,11,1140,13536,3114,22,7990,0
21:10,-23,1385,757,355,209,325,11,1140,13372,3149,53,8009,0
21:15,-22,1362,757,339,210,325,11,1140,13305,3072,2,8053,0
21:20,-22,1374,757,335,212,325,11,1141,13300,3033,-3,8011,0
21:25,-23,1388,757,340,212,324,12,1140,13070,3025,-10,8069,0
21:30,-23,1382,757,354,212,326,13,1140,13033,2981,-23,8102,0
21:35,-23,1343,757,355,212,326,13,1140,12843,2985,-3,8106,0
21:40,-23,1302,757,355,212,326,13,1140,12661,2990,0,8204,0
21:45,-23,1295,757,325,212,326,13,1141,12614,3012,-17,8148,0
21:50,-23,1280,757,354,211,326,13,1141,12572,2989,-9,8050,0
21:55,-23,1283,757,355,212,324,13,1141,12609,2987,-5,7887,0
22:00,-23,1278,757,332,211,324,13,1140,12629,3000,0,7592,0
22:05,-23,1310,757,333,212,326,14,1140,12712,2957,-1,7344,0
22:10,-23,1336,757,339,211,312,13,1140,12709,2902,-16,7141,0
22:15,-23,1321,756,332,211,312,14,1140,12746,2920,0,6937,0
22:20,-23,1323,756,300,211,310,14,1140,12572,2911,0,6917,0
22:25,-23,1317,756,319,211,310,14,1140,12484,2897,0,6912,0
22:30,-23,1362,755,321,211,310,14,1140,12261,2860,-25,6929,0
22:35,-23,1331,755,319,211,310,14,1140,12133,2817,-11,6940,0
22:40,-23,1298,756,319,211,311,14,1140,12009,2830,-10,6903,0
22:45,-23,1319,756,319,211,311,14,1140,11814,2774,-11,6926,0
22:50,-23,1325,755,320,211,312,14,1140,11790,2558,-17,6972,0
22:55,-23,1310,756,316,212,312,14,1140,11801,2448,-31,7012,0
23:00,-23,1232,756,292,212,312,14,1140,11739,2412,-15,6956,0
23:05,-23,1183,755,310,212,302,14,1140,11805,2343,0,6824,0
23:10,-23,1144,755,311,212,302,15,1140,11841,2294,0,6684,0
23:15,-23,1112,754,309,212,296,15,1140,11828,2267,-14,6625,0
23:20,-23,1123,755,309,212,296,15,1140,11839,2223,-18,6525,0
23:25,-23,1121,755,307,212,296,14,1141,11790,2145,-23,6496,0
23:30,-23,1127,755,307,212,296,14,1141,11793,2086,-92,6495,0
23:35,-23,1127,755,306,211,296,14,1141,11603,2099,25,6475,0
23:40,-23,1132,755,286,212,296,14,1140,11270,2213,36,6437,0
23:45,-23,1199,755,308,212,296,14,1140,11316,2113,-97,6456,0
23:50,-23,1192,756,308,212,296,13,1140,11289,2020,-77,6457,0
23:55,-23,1182,756,307,212,296,14,1140,11197,1971,-34,6457,0
